base_dataset_name,cluster_size,corrected_dataset_counts_json,corrected_dataset_mode,dataset,dataset_mismatch_ratio,datasets_json,evidence_json,falsifiable_condition,group,groups_json,label_dataset,label_purity,log_path,log_paths_preview_json,match_dataset,match_group_weak,match_seed,missing_ref_log_paths_preview_json,missing_ref_run_ids_preview_json,missing_summary_ratio,n_dataset_mismatch,n_datasets,n_groups,n_log_paths,n_missing_summary,n_rows,n_rows_with_run_index_json,n_run_ids,n_run_index_json_parse_ok,n_runs_in_run_index_json,n_runs_with_summary,n_seed_mismatch,n_seeds,n_unique_ref_log_paths,n_unique_ref_run_ids,note,phase,ref_log_paths_traceable_in_RUN_INDEX,ref_log_paths_traceable_ratio,ref_run_ids_traceable_in_RUN_INDEX,ref_run_ids_traceable_ratio,root_cause,run_id,run_ids_preview_json,seed,seed_mismatch_ratio,seeds_json,source_table,summary_confirm_rule_effective,summary_created_at,summary_dataset_name,summary_dataset_type,summary_monitor_preset,summary_path,summary_read_error,summary_seed,table_name,track,tw_has_confirm_cooldown_key,tw_has_confirm_rule_key,tw_has_perm_key,tw_type
sea_abrupt4,,,,sea_abrupt4,,,,,P_perm_fused_score_a0.05_pre500_post30_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sea_abrupt4__ts_drift_adapt__seed5.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5__sea_abrupt4,,5,,,,perm_test,1768128311.33573,sea_abrupt4,sea,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sea_abrupt4__ts_drift_adapt__seed5.summary.json,,5,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sine_abrupt4,,,,sine_abrupt4,,,,,P_perm_fused_score_a0.05_pre500_post30_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed1/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_abrupt4__ts_drift_adapt__seed1.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5__sine_abrupt4,,1,,,,perm_test,1768128320.230467,sine_abrupt4,sine,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed1/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_abrupt4__ts_drift_adapt__seed1.summary.json,,1,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sine_abrupt4,,,,sine_abrupt4,,,,,P_perm_fused_score_a0.05_pre500_post30_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed2/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_abrupt4__ts_drift_adapt__seed2.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5__sine_abrupt4,,2,,,,perm_test,1768128329.0416403,sine_abrupt4,sine,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed2/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_abrupt4__ts_drift_adapt__seed2.summary.json,,2,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sine_abrupt4,,,,sine_abrupt4,,,,,P_perm_fused_score_a0.05_pre500_post30_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed3/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_abrupt4__ts_drift_adapt__seed3.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5__sine_abrupt4,,3,,,,perm_test,1768128337.4964147,sine_abrupt4,sine,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed3/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_abrupt4__ts_drift_adapt__seed3.summary.json,,3,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sine_abrupt4,,,,sine_abrupt4,,,,,P_perm_fused_score_a0.05_pre500_post30_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed4/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_abrupt4__ts_drift_adapt__seed4.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5__sine_abrupt4,,4,,,,perm_test,1768128346.059207,sine_abrupt4,sine,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed4/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_abrupt4__ts_drift_adapt__seed4.summary.json,,4,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sine_abrupt4,,,,sine_abrupt4,,,,,P_perm_fused_score_a0.05_pre500_post30_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed5/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_abrupt4__ts_drift_adapt__seed5.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5__sine_abrupt4,,5,,,,perm_test,1768128354.684746,sine_abrupt4,sine,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed5/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_abrupt4__ts_drift_adapt__seed5.summary.json,,5,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sea_abrupt4,,,,sea_nodrift,,,,,P_perm_fused_score_a0.05_pre500_post50_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed1/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_nodrift__ts_drift_adapt__seed1.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5__sea_nodrift,,1,,,,perm_test,1768128364.0198371,sea_nodrift,sea,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed1/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_nodrift__ts_drift_adapt__seed1.summary.json,,1,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sea_abrupt4,,,,sea_nodrift,,,,,P_perm_fused_score_a0.05_pre500_post50_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed2/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_nodrift__ts_drift_adapt__seed2.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5__sea_nodrift,,2,,,,perm_test,1768128373.318347,sea_nodrift,sea,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed2/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_nodrift__ts_drift_adapt__seed2.summary.json,,2,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sea_abrupt4,,,,sea_nodrift,,,,,P_perm_fused_score_a0.05_pre500_post50_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed3/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_nodrift__ts_drift_adapt__seed3.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5__sea_nodrift,,3,,,,perm_test,1768128382.0255232,sea_nodrift,sea,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed3/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_nodrift__ts_drift_adapt__seed3.summary.json,,3,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sea_abrupt4,,,,sea_nodrift,,,,,P_perm_fused_score_a0.05_pre500_post50_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed4/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_nodrift__ts_drift_adapt__seed4.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5__sea_nodrift,,4,,,,perm_test,1768128389.3900838,sea_nodrift,sea,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed4/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_nodrift__ts_drift_adapt__seed4.summary.json,,4,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sea_abrupt4,,,,sea_nodrift,,,,,P_perm_fused_score_a0.05_pre500_post50_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed5/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_nodrift__ts_drift_adapt__seed5.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5__sea_nodrift,,5,,,,perm_test,1768128398.3328743,sea_nodrift,sea,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed5/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_nodrift__ts_drift_adapt__seed5.summary.json,,5,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sine_abrupt4,,,,sine_nodrift,,,,,P_perm_fused_score_a0.05_pre500_post50_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed1/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sine_nodrift__ts_drift_adapt__seed1.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5__sine_nodrift,,1,,,,perm_test,1768128400.14318,sine_nodrift,sine,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed1/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sine_nodrift__ts_drift_adapt__seed1.summary.json,,1,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sine_abrupt4,,,,sine_nodrift,,,,,P_perm_fused_score_a0.05_pre500_post50_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed2/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sine_nodrift__ts_drift_adapt__seed2.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5__sine_nodrift,,2,,,,perm_test,1768128401.9752967,sine_nodrift,sine,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed2/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sine_nodrift__ts_drift_adapt__seed2.summary.json,,2,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sine_abrupt4,,,,sine_nodrift,,,,,P_perm_fused_score_a0.05_pre500_post50_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed3/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sine_nodrift__ts_drift_adapt__seed3.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5__sine_nodrift,,3,,,,perm_test,1768128403.8086715,sine_nodrift,sine,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed3/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sine_nodrift__ts_drift_adapt__seed3.summary.json,,3,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sine_abrupt4,,,,sine_nodrift,,,,,P_perm_fused_score_a0.05_pre500_post50_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed4/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sine_nodrift__ts_drift_adapt__seed4.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5__sine_nodrift,,4,,,,perm_test,1768128405.6369877,sine_nodrift,sine,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed4/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sine_nodrift__ts_drift_adapt__seed4.summary.json,,4,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sine_abrupt4,,,,sine_nodrift,,,,,P_perm_fused_score_a0.05_pre500_post50_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed5/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sine_nodrift__ts_drift_adapt__seed5.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5__sine_nodrift,,5,,,,perm_test,1768128407.4674585,sine_nodrift,sine,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed5/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sine_nodrift__ts_drift_adapt__seed5.summary.json,,5,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sea_abrupt4,,,,sea_abrupt4,,,,,P_perm_fused_score_a0.05_pre500_post50_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_abrupt4__ts_drift_adapt__seed1.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5__sea_abrupt4,,1,,,,perm_test,1768128416.6946,sea_abrupt4,sea,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_abrupt4__ts_drift_adapt__seed1.summary.json,,1,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sea_abrupt4,,,,sea_abrupt4,,,,,P_perm_fused_score_a0.05_pre500_post50_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_abrupt4__ts_drift_adapt__seed2.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5__sea_abrupt4,,2,,,,perm_test,1768128425.9532166,sea_abrupt4,sea,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_abrupt4__ts_drift_adapt__seed2.summary.json,,2,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sea_abrupt4,,,,sea_abrupt4,,,,,P_perm_fused_score_a0.05_pre500_post50_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_abrupt4__ts_drift_adapt__seed3.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5__sea_abrupt4,,3,,,,perm_test,1768128435.2277973,sea_abrupt4,sea,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_abrupt4__ts_drift_adapt__seed3.summary.json,,3,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sea_abrupt4,,,,sea_abrupt4,,,,,P_perm_fused_score_a0.05_pre500_post50_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_abrupt4__ts_drift_adapt__seed4.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5__sea_abrupt4,,4,,,,perm_test,1768128444.492445,sea_abrupt4,sea,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_abrupt4__ts_drift_adapt__seed4.summary.json,,4,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sea_abrupt4,,,,sea_abrupt4,,,,,P_perm_fused_score_a0.05_pre500_post50_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_abrupt4__ts_drift_adapt__seed5.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5__sea_abrupt4,,5,,,,perm_test,1768128453.8216221,sea_abrupt4,sea,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_abrupt4__ts_drift_adapt__seed5.summary.json,,5,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sine_abrupt4,,,,sine_abrupt4,,,,,P_perm_fused_score_a0.05_pre500_post50_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed1/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sine_abrupt4__ts_drift_adapt__seed1.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5__sine_abrupt4,,1,,,,perm_test,1768128461.7918167,sine_abrupt4,sine,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed1/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sine_abrupt4__ts_drift_adapt__seed1.summary.json,,1,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sine_abrupt4,,,,sine_abrupt4,,,,,P_perm_fused_score_a0.05_pre500_post50_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed2/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sine_abrupt4__ts_drift_adapt__seed2.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5__sine_abrupt4,,2,,,,perm_test,1768128468.831219,sine_abrupt4,sine,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed2/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sine_abrupt4__ts_drift_adapt__seed2.summary.json,,2,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sine_abrupt4,,,,sine_abrupt4,,,,,P_perm_fused_score_a0.05_pre500_post50_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed3/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sine_abrupt4__ts_drift_adapt__seed3.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5__sine_abrupt4,,3,,,,perm_test,1768128475.7522452,sine_abrupt4,sine,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed3/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sine_abrupt4__ts_drift_adapt__seed3.summary.json,,3,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sine_abrupt4,,,,sine_abrupt4,,,,,P_perm_fused_score_a0.05_pre500_post50_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed4/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sine_abrupt4__ts_drift_adapt__seed4.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5__sine_abrupt4,,4,,,,perm_test,1768128482.6247096,sine_abrupt4,sine,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed4/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sine_abrupt4__ts_drift_adapt__seed4.summary.json,,4,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sine_abrupt4,,,,sine_abrupt4,,,,,P_perm_fused_score_a0.05_pre500_post50_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed5/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sine_abrupt4__ts_drift_adapt__seed5.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5__sine_abrupt4,,5,,,,perm_test,1768128489.5719526,sine_abrupt4,sine,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed5/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sine_abrupt4__ts_drift_adapt__seed5.summary.json,,5,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sea_abrupt4,,,,sea_nodrift,,,,,P_perm_fused_score_a0.02_pre200_post30_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed1/20260111-184809-t47_P_perm_fused_score_a0.02_pre200_post30_n5/sea_nodrift__ts_drift_adapt__seed1.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-184809-t47_P_perm_fused_score_a0.02_pre200_post30_n5__sea_nodrift,,1,,,,perm_test,1768128498.5161877,sea_nodrift,sea,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed1/20260111-184809-t47_P_perm_fused_score_a0.02_pre200_post30_n5/sea_nodrift__ts_drift_adapt__seed1.summary.json,,1,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sea_abrupt4,,,,sea_nodrift,,,,,P_perm_fused_score_a0.02_pre200_post30_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed2/20260111-184809-t47_P_perm_fused_score_a0.02_pre200_post30_n5/sea_nodrift__ts_drift_adapt__seed2.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-184809-t47_P_perm_fused_score_a0.02_pre200_post30_n5__sea_nodrift,,2,,,,perm_test,1768128508.0183535,sea_nodrift,sea,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed2/20260111-184809-t47_P_perm_fused_score_a0.02_pre200_post30_n5/sea_nodrift__ts_drift_adapt__seed2.summary.json,,2,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
sea_abrupt4,,,,sea_nodrift,,,,,P_perm_fused_score_a0.02_pre200_post30_n5,,,,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed3/20260111-184809-t47_P_perm_fused_score_a0.02_pre200_post30_n5/sea_nodrift__ts_drift_adapt__seed3.csv,,1,1,1,,,,,,,,,,,,,,,,,,,,quick,,,,,,20260111-184809-t47_P_perm_fused_score_a0.02_pre200_post30_n5__sea_nodrift,,3,,,,perm_test,1768128517.4888742,sea_nodrift,sea,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed3/20260111-184809-t47_P_perm_fused_score_a0.02_pre200_post30_n5/sea_nodrift__ts_drift_adapt__seed3.summary.json,,3,RUN_INDEX_VS_SUMMARY_ALIGNMENT,AL,1,1,1,str
