check,row_idx,track,phase,dataset,seed,group,run_id,log_path,log_path_contains_dataset_segment,summary_path,summary_path_rule,summary_exists,summary_dataset_name,is_nodrift,nodrift_has_forbidden_abrupt4_segment,violations,violation_details
PASS,45,AL,quick,sea_nodrift,5,P_perm_fused_score_a0.05_pre200_post50_n5,20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed5/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sea_nodrift__ts_drift_adapt__seed5.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed5/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sea_nodrift__ts_drift_adapt__seed5.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,46,AL,quick,sine_nodrift,1,P_perm_fused_score_a0.05_pre200_post50_n5,20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5__sine_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed1/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sine_nodrift__ts_drift_adapt__seed1.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed1/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sine_nodrift__ts_drift_adapt__seed1.summary.json,replace_.csv,1,sine_nodrift,1,0,,
PASS,47,AL,quick,sine_nodrift,2,P_perm_fused_score_a0.05_pre200_post50_n5,20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5__sine_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed2/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sine_nodrift__ts_drift_adapt__seed2.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed2/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sine_nodrift__ts_drift_adapt__seed2.summary.json,replace_.csv,1,sine_nodrift,1,0,,
PASS,48,AL,quick,sine_nodrift,3,P_perm_fused_score_a0.05_pre200_post50_n5,20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5__sine_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed3/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sine_nodrift__ts_drift_adapt__seed3.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed3/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sine_nodrift__ts_drift_adapt__seed3.summary.json,replace_.csv,1,sine_nodrift,1,0,,
PASS,49,AL,quick,sine_nodrift,4,P_perm_fused_score_a0.05_pre200_post50_n5,20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5__sine_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed4/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sine_nodrift__ts_drift_adapt__seed4.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed4/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sine_nodrift__ts_drift_adapt__seed4.summary.json,replace_.csv,1,sine_nodrift,1,0,,
PASS,50,AL,quick,sine_nodrift,5,P_perm_fused_score_a0.05_pre200_post50_n5,20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5__sine_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed5/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sine_nodrift__ts_drift_adapt__seed5.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed5/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sine_nodrift__ts_drift_adapt__seed5.summary.json,replace_.csv,1,sine_nodrift,1,0,,
PASS,51,AL,quick,sea_abrupt4,1,P_perm_fused_score_a0.05_pre200_post50_n5,20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5__sea_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sea_abrupt4__ts_drift_adapt__seed1.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sea_abrupt4__ts_drift_adapt__seed1.summary.json,replace_.csv,1,sea_abrupt4,0,0,,
PASS,52,AL,quick,sea_abrupt4,2,P_perm_fused_score_a0.05_pre200_post50_n5,20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5__sea_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sea_abrupt4__ts_drift_adapt__seed2.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sea_abrupt4__ts_drift_adapt__seed2.summary.json,replace_.csv,1,sea_abrupt4,0,0,,
PASS,53,AL,quick,sea_abrupt4,3,P_perm_fused_score_a0.05_pre200_post50_n5,20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5__sea_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sea_abrupt4__ts_drift_adapt__seed3.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sea_abrupt4__ts_drift_adapt__seed3.summary.json,replace_.csv,1,sea_abrupt4,0,0,,
PASS,54,AL,quick,sea_abrupt4,4,P_perm_fused_score_a0.05_pre200_post50_n5,20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5__sea_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sea_abrupt4__ts_drift_adapt__seed4.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sea_abrupt4__ts_drift_adapt__seed4.summary.json,replace_.csv,1,sea_abrupt4,0,0,,
PASS,55,AL,quick,sea_abrupt4,5,P_perm_fused_score_a0.05_pre200_post50_n5,20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5__sea_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sea_abrupt4__ts_drift_adapt__seed5.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sea_abrupt4__ts_drift_adapt__seed5.summary.json,replace_.csv,1,sea_abrupt4,0,0,,
PASS,56,AL,quick,sine_abrupt4,1,P_perm_fused_score_a0.05_pre200_post50_n5,20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed1/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sine_abrupt4__ts_drift_adapt__seed1.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed1/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sine_abrupt4__ts_drift_adapt__seed1.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,57,AL,quick,sine_abrupt4,2,P_perm_fused_score_a0.05_pre200_post50_n5,20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed2/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sine_abrupt4__ts_drift_adapt__seed2.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed2/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sine_abrupt4__ts_drift_adapt__seed2.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,58,AL,quick,sine_abrupt4,3,P_perm_fused_score_a0.05_pre200_post50_n5,20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed3/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sine_abrupt4__ts_drift_adapt__seed3.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed3/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sine_abrupt4__ts_drift_adapt__seed3.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,59,AL,quick,sine_abrupt4,4,P_perm_fused_score_a0.05_pre200_post50_n5,20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed4/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sine_abrupt4__ts_drift_adapt__seed4.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed4/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sine_abrupt4__ts_drift_adapt__seed4.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,60,AL,quick,sine_abrupt4,5,P_perm_fused_score_a0.05_pre200_post50_n5,20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed5/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sine_abrupt4__ts_drift_adapt__seed5.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed5/20260111-184107-h4n_P_perm_fused_score_a0.05_pre200_post50_n5/sine_abrupt4__ts_drift_adapt__seed5.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,61,AL,quick,sea_nodrift,1,P_perm_fused_score_a0.05_pre500_post30_n5,20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed1/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sea_nodrift__ts_drift_adapt__seed1.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed1/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sea_nodrift__ts_drift_adapt__seed1.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,62,AL,quick,sea_nodrift,2,P_perm_fused_score_a0.05_pre500_post30_n5,20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed2/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sea_nodrift__ts_drift_adapt__seed2.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed2/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sea_nodrift__ts_drift_adapt__seed2.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,63,AL,quick,sea_nodrift,3,P_perm_fused_score_a0.05_pre500_post30_n5,20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed3/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sea_nodrift__ts_drift_adapt__seed3.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed3/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sea_nodrift__ts_drift_adapt__seed3.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,64,AL,quick,sea_nodrift,4,P_perm_fused_score_a0.05_pre500_post30_n5,20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed4/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sea_nodrift__ts_drift_adapt__seed4.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed4/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sea_nodrift__ts_drift_adapt__seed4.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,65,AL,quick,sea_nodrift,5,P_perm_fused_score_a0.05_pre500_post30_n5,20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed5/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sea_nodrift__ts_drift_adapt__seed5.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed5/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sea_nodrift__ts_drift_adapt__seed5.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,66,AL,quick,sine_nodrift,1,P_perm_fused_score_a0.05_pre500_post30_n5,20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5__sine_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed1/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_nodrift__ts_drift_adapt__seed1.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed1/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_nodrift__ts_drift_adapt__seed1.summary.json,replace_.csv,1,sine_nodrift,1,0,,
PASS,67,AL,quick,sine_nodrift,2,P_perm_fused_score_a0.05_pre500_post30_n5,20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5__sine_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed2/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_nodrift__ts_drift_adapt__seed2.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed2/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_nodrift__ts_drift_adapt__seed2.summary.json,replace_.csv,1,sine_nodrift,1,0,,
PASS,68,AL,quick,sine_nodrift,3,P_perm_fused_score_a0.05_pre500_post30_n5,20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5__sine_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed3/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_nodrift__ts_drift_adapt__seed3.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed3/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_nodrift__ts_drift_adapt__seed3.summary.json,replace_.csv,1,sine_nodrift,1,0,,
PASS,69,AL,quick,sine_nodrift,4,P_perm_fused_score_a0.05_pre500_post30_n5,20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5__sine_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed4/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_nodrift__ts_drift_adapt__seed4.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed4/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_nodrift__ts_drift_adapt__seed4.summary.json,replace_.csv,1,sine_nodrift,1,0,,
PASS,70,AL,quick,sine_nodrift,5,P_perm_fused_score_a0.05_pre500_post30_n5,20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5__sine_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed5/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_nodrift__ts_drift_adapt__seed5.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed5/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_nodrift__ts_drift_adapt__seed5.summary.json,replace_.csv,1,sine_nodrift,1,0,,
PASS,71,AL,quick,sea_abrupt4,1,P_perm_fused_score_a0.05_pre500_post30_n5,20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5__sea_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sea_abrupt4__ts_drift_adapt__seed1.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sea_abrupt4__ts_drift_adapt__seed1.summary.json,replace_.csv,1,sea_abrupt4,0,0,,
PASS,72,AL,quick,sea_abrupt4,2,P_perm_fused_score_a0.05_pre500_post30_n5,20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5__sea_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sea_abrupt4__ts_drift_adapt__seed2.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sea_abrupt4__ts_drift_adapt__seed2.summary.json,replace_.csv,1,sea_abrupt4,0,0,,
PASS,73,AL,quick,sea_abrupt4,3,P_perm_fused_score_a0.05_pre500_post30_n5,20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5__sea_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sea_abrupt4__ts_drift_adapt__seed3.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sea_abrupt4__ts_drift_adapt__seed3.summary.json,replace_.csv,1,sea_abrupt4,0,0,,
PASS,74,AL,quick,sea_abrupt4,4,P_perm_fused_score_a0.05_pre500_post30_n5,20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5__sea_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sea_abrupt4__ts_drift_adapt__seed4.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sea_abrupt4__ts_drift_adapt__seed4.summary.json,replace_.csv,1,sea_abrupt4,0,0,,
PASS,75,AL,quick,sea_abrupt4,5,P_perm_fused_score_a0.05_pre500_post30_n5,20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5__sea_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sea_abrupt4__ts_drift_adapt__seed5.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sea_abrupt4__ts_drift_adapt__seed5.summary.json,replace_.csv,1,sea_abrupt4,0,0,,
PASS,76,AL,quick,sine_abrupt4,1,P_perm_fused_score_a0.05_pre500_post30_n5,20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed1/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_abrupt4__ts_drift_adapt__seed1.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed1/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_abrupt4__ts_drift_adapt__seed1.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,77,AL,quick,sine_abrupt4,2,P_perm_fused_score_a0.05_pre500_post30_n5,20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed2/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_abrupt4__ts_drift_adapt__seed2.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed2/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_abrupt4__ts_drift_adapt__seed2.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,78,AL,quick,sine_abrupt4,3,P_perm_fused_score_a0.05_pre500_post30_n5,20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed3/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_abrupt4__ts_drift_adapt__seed3.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed3/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_abrupt4__ts_drift_adapt__seed3.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,79,AL,quick,sine_abrupt4,4,P_perm_fused_score_a0.05_pre500_post30_n5,20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed4/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_abrupt4__ts_drift_adapt__seed4.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed4/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_abrupt4__ts_drift_adapt__seed4.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,80,AL,quick,sine_abrupt4,5,P_perm_fused_score_a0.05_pre500_post30_n5,20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed5/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_abrupt4__ts_drift_adapt__seed5.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed5/20260111-184328-n05_P_perm_fused_score_a0.05_pre500_post30_n5/sine_abrupt4__ts_drift_adapt__seed5.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,81,AL,quick,sea_nodrift,1,P_perm_fused_score_a0.05_pre500_post50_n5,20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed1/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_nodrift__ts_drift_adapt__seed1.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed1/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_nodrift__ts_drift_adapt__seed1.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,82,AL,quick,sea_nodrift,2,P_perm_fused_score_a0.05_pre500_post50_n5,20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed2/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_nodrift__ts_drift_adapt__seed2.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed2/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_nodrift__ts_drift_adapt__seed2.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,83,AL,quick,sea_nodrift,3,P_perm_fused_score_a0.05_pre500_post50_n5,20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed3/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_nodrift__ts_drift_adapt__seed3.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed3/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_nodrift__ts_drift_adapt__seed3.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,84,AL,quick,sea_nodrift,4,P_perm_fused_score_a0.05_pre500_post50_n5,20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed4/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_nodrift__ts_drift_adapt__seed4.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed4/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_nodrift__ts_drift_adapt__seed4.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,85,AL,quick,sea_nodrift,5,P_perm_fused_score_a0.05_pre500_post50_n5,20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed5/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_nodrift__ts_drift_adapt__seed5.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed5/20260111-184554-txz_P_perm_fused_score_a0.05_pre500_post50_n5/sea_nodrift__ts_drift_adapt__seed5.summary.json,replace_.csv,1,sea_nodrift,1,0,,
