stage,track,experiment_name,run_id,dataset,seed,tag,model_variant,monitor_preset,confirm_theta,confirm_window,confirm_cooldown,use_severity_v2,severity_gate,severity_gate_min_streak,log_path
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110543-ey9_baseline_theta0.50_w1_cd0,INSECTS_abrupt_balanced,10,baseline,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,0,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt/seed10/20260108-110543-ey9_baseline_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt__seed10.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110658-6eq_v2_theta0.50_w1_cd0,sea_abrupt4,1,v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,none,1,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed1/20260108-110658-6eq_v2_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt_severity__seed1.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110658-6eq_v2_theta0.50_w1_cd0,sea_abrupt4,2,v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,none,1,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed2/20260108-110658-6eq_v2_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt_severity__seed2.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110658-6eq_v2_theta0.50_w1_cd0,sea_abrupt4,3,v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,none,1,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed3/20260108-110658-6eq_v2_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt_severity__seed3.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110658-6eq_v2_theta0.50_w1_cd0,sea_abrupt4,4,v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,none,1,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed4/20260108-110658-6eq_v2_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt_severity__seed4.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110658-6eq_v2_theta0.50_w1_cd0,sea_abrupt4,5,v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,none,1,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed5/20260108-110658-6eq_v2_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt_severity__seed5.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110658-6eq_v2_theta0.50_w1_cd0,INSECTS_abrupt_balanced,1,v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed1/20260108-110658-6eq_v2_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed1.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110658-6eq_v2_theta0.50_w1_cd0,INSECTS_abrupt_balanced,2,v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed2/20260108-110658-6eq_v2_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed2.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110658-6eq_v2_theta0.50_w1_cd0,INSECTS_abrupt_balanced,3,v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed3/20260108-110658-6eq_v2_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed3.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110658-6eq_v2_theta0.50_w1_cd0,INSECTS_abrupt_balanced,4,v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed4/20260108-110658-6eq_v2_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed4.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110658-6eq_v2_theta0.50_w1_cd0,INSECTS_abrupt_balanced,5,v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed5/20260108-110658-6eq_v2_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed5.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110658-6eq_v2_theta0.50_w1_cd0,INSECTS_abrupt_balanced,6,v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed6/20260108-110658-6eq_v2_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed6.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110658-6eq_v2_theta0.50_w1_cd0,INSECTS_abrupt_balanced,7,v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed7/20260108-110658-6eq_v2_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed7.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110658-6eq_v2_theta0.50_w1_cd0,INSECTS_abrupt_balanced,8,v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed8/20260108-110658-6eq_v2_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed8.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110658-6eq_v2_theta0.50_w1_cd0,INSECTS_abrupt_balanced,9,v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed9/20260108-110658-6eq_v2_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed9.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110658-6eq_v2_theta0.50_w1_cd0,INSECTS_abrupt_balanced,10,v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed10/20260108-110658-6eq_v2_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed10.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0,sea_abrupt4,1,v2_gate_m1,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,1,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed1/20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt_severity__seed1.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0,sea_abrupt4,2,v2_gate_m1,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,1,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed2/20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt_severity__seed2.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0,sea_abrupt4,3,v2_gate_m1,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,1,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed3/20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt_severity__seed3.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0,sea_abrupt4,4,v2_gate_m1,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,1,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed4/20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt_severity__seed4.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0,sea_abrupt4,5,v2_gate_m1,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,1,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed5/20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt_severity__seed5.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0,INSECTS_abrupt_balanced,1,v2_gate_m1,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed1/20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed1.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0,INSECTS_abrupt_balanced,2,v2_gate_m1,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed2/20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed2.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0,INSECTS_abrupt_balanced,3,v2_gate_m1,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed3/20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed3.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0,INSECTS_abrupt_balanced,4,v2_gate_m1,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed4/20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed4.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0,INSECTS_abrupt_balanced,5,v2_gate_m1,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed5/20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed5.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0,INSECTS_abrupt_balanced,6,v2_gate_m1,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed6/20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed6.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0,INSECTS_abrupt_balanced,7,v2_gate_m1,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed7/20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed7.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0,INSECTS_abrupt_balanced,8,v2_gate_m1,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed8/20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed8.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0,INSECTS_abrupt_balanced,9,v2_gate_m1,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed9/20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed9.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0,INSECTS_abrupt_balanced,10,v2_gate_m1,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed10/20260108-110809-6za_v2_gate_m1_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed10.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0,sea_abrupt4,1,v2_gate_m3,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,3,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed1/20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt_severity__seed1.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0,sea_abrupt4,2,v2_gate_m3,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,3,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed2/20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt_severity__seed2.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0,sea_abrupt4,3,v2_gate_m3,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,3,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed3/20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt_severity__seed3.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0,sea_abrupt4,4,v2_gate_m3,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,3,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed4/20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt_severity__seed4.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0,sea_abrupt4,5,v2_gate_m3,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,3,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed5/20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt_severity__seed5.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0,INSECTS_abrupt_balanced,1,v2_gate_m3,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,3,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed1/20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed1.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0,INSECTS_abrupt_balanced,2,v2_gate_m3,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,3,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed2/20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed2.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0,INSECTS_abrupt_balanced,3,v2_gate_m3,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,3,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed3/20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed3.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0,INSECTS_abrupt_balanced,4,v2_gate_m3,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,3,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed4/20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed4.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0,INSECTS_abrupt_balanced,5,v2_gate_m3,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,3,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed5/20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed5.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0,INSECTS_abrupt_balanced,6,v2_gate_m3,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,3,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed6/20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed6.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0,INSECTS_abrupt_balanced,7,v2_gate_m3,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,3,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed7/20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed7.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0,INSECTS_abrupt_balanced,8,v2_gate_m3,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,3,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed8/20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed8.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0,INSECTS_abrupt_balanced,9,v2_gate_m3,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,3,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed9/20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed9.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0,INSECTS_abrupt_balanced,10,v2_gate_m3,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,3,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed10/20260108-110909-vau_v2_gate_m3_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed10.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0,sea_abrupt4,1,v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,5,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed1/20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt_severity__seed1.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0,sea_abrupt4,2,v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,5,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed2/20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt_severity__seed2.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0,sea_abrupt4,3,v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,5,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed3/20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt_severity__seed3.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0,sea_abrupt4,4,v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,5,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed4/20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt_severity__seed4.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0,sea_abrupt4,5,v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,5,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed5/20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt_severity__seed5.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0,INSECTS_abrupt_balanced,1,v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,5,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed1/20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed1.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0,INSECTS_abrupt_balanced,2,v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,5,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed2/20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed2.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0,INSECTS_abrupt_balanced,3,v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,5,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed3/20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed3.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0,INSECTS_abrupt_balanced,4,v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,1,confirmed_streak,5,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed4/20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed4.csv
