track,unit,dataset,seed,experiment_name,run_id,config_tag,model_variant,monitor_preset,monitor_preset_base,trigger_mode,confirm_theta,confirm_window,confirm_cooldown,weights,log_path,acc_final,mean_acc,acc_min,MDR_win,MTD_win,MTFA_win,MTR_win,MDR_tol500,MTD_tol500,MTFA_tol500,MTR_tol500,confirmed_count_total,ph_error_threshold,ph_error_min_instances,ph_divergence_threshold,ph_divergence_min_instances,drift_idx,drift_pos,segment_end,first_confirmed_step,delay_confirmed,miss_tol500
O,sample_idx,sea_abrupt4,5,trackO_confirm_sweep,20260108-101924-j1s_theta0.30_w1_cd200,theta0.30_w1_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-101924-j1s_theta0.30_w1_cd200/sea_abrupt4__ts_drift_adapt__seed5.csv,0.87734,0.829936945669301,0.546875,0.0,119.0,336.5442176870748,2.8281026696392844,0.0,119.0,336.5442176870748,2.8281026696392844,152,0.05,5,0.05,30,2,30000,40000,30143,143,0
O,sample_idx,sea_abrupt4,5,trackO_confirm_sweep,20260108-101924-j1s_theta0.30_w1_cd200,theta0.30_w1_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-101924-j1s_theta0.30_w1_cd200/sea_abrupt4__ts_drift_adapt__seed5.csv,0.87734,0.829936945669301,0.546875,0.0,119.0,336.5442176870748,2.8281026696392844,0.0,119.0,336.5442176870748,2.8281026696392844,152,0.05,5,0.05,30,3,40000,50000,40191,191,0
O,sample_idx,sea_abrupt4,1,trackO_confirm_sweep,20260108-102011-n59_theta0.30_w1_cd500,theta0.30_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,500,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-102011-n59_theta0.30_w1_cd500/sea_abrupt4__ts_drift_adapt__seed1.csv,0.8793,0.8366769252548123,0.671875,0.0,375.0,689.7777777777778,1.8394074074074076,0.25,313.6666666666667,680.3287671232877,2.891939498930022,77,0.05,5,0.05,30,0,10000,20000,10559,559,1
O,sample_idx,sea_abrupt4,1,trackO_confirm_sweep,20260108-102011-n59_theta0.30_w1_cd500,theta0.30_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,500,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-102011-n59_theta0.30_w1_cd500/sea_abrupt4__ts_drift_adapt__seed1.csv,0.8793,0.8366769252548123,0.671875,0.0,375.0,689.7777777777778,1.8394074074074076,0.25,313.6666666666667,680.3287671232877,2.891939498930022,77,0.05,5,0.05,30,1,20000,30000,20287,287,0
O,sample_idx,sea_abrupt4,1,trackO_confirm_sweep,20260108-102011-n59_theta0.30_w1_cd500,theta0.30_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,500,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-102011-n59_theta0.30_w1_cd500/sea_abrupt4__ts_drift_adapt__seed1.csv,0.8793,0.8366769252548123,0.671875,0.0,375.0,689.7777777777778,1.8394074074074076,0.25,313.6666666666667,680.3287671232877,2.891939498930022,77,0.05,5,0.05,30,2,30000,40000,30207,207,0
O,sample_idx,sea_abrupt4,1,trackO_confirm_sweep,20260108-102011-n59_theta0.30_w1_cd500,theta0.30_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,500,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-102011-n59_theta0.30_w1_cd500/sea_abrupt4__ts_drift_adapt__seed1.csv,0.8793,0.8366769252548123,0.671875,0.0,375.0,689.7777777777778,1.8394074074074076,0.25,313.6666666666667,680.3287671232877,2.891939498930022,77,0.05,5,0.05,30,3,40000,50000,40447,447,0
O,sample_idx,sea_abrupt4,2,trackO_confirm_sweep,20260108-102011-n59_theta0.30_w1_cd500,theta0.30_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,500,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-102011-n59_theta0.30_w1_cd500/sea_abrupt4__ts_drift_adapt__seed2.csv,0.8793,0.8112948433265468,0.234375,0.0,343.0,698.5915492957746,2.0367100562559024,0.25,260.3333333333333,688.8888888888889,3.5282401479584578,76,0.05,5,0.05,30,0,10000,20000,10111,111,0
O,sample_idx,sea_abrupt4,2,trackO_confirm_sweep,20260108-102011-n59_theta0.30_w1_cd500,theta0.30_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,500,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-102011-n59_theta0.30_w1_cd500/sea_abrupt4__ts_drift_adapt__seed2.csv,0.8793,0.8112948433265468,0.234375,0.0,343.0,698.5915492957746,2.0367100562559024,0.25,260.3333333333333,688.8888888888889,3.5282401479584578,76,0.05,5,0.05,30,1,20000,30000,20415,415,0
O,sample_idx,sea_abrupt4,2,trackO_confirm_sweep,20260108-102011-n59_theta0.30_w1_cd500,theta0.30_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,500,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-102011-n59_theta0.30_w1_cd500/sea_abrupt4__ts_drift_adapt__seed2.csv,0.8793,0.8112948433265468,0.234375,0.0,343.0,698.5915492957746,2.0367100562559024,0.25,260.3333333333333,688.8888888888889,3.5282401479584578,76,0.05,5,0.05,30,2,30000,40000,30591,591,1
O,sample_idx,sea_abrupt4,2,trackO_confirm_sweep,20260108-102011-n59_theta0.30_w1_cd500,theta0.30_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,500,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-102011-n59_theta0.30_w1_cd500/sea_abrupt4__ts_drift_adapt__seed2.csv,0.8793,0.8112948433265468,0.234375,0.0,343.0,698.5915492957746,2.0367100562559024,0.25,260.3333333333333,688.8888888888889,3.5282401479584578,76,0.05,5,0.05,30,3,40000,50000,40255,255,0
O,sample_idx,sea_abrupt4,3,trackO_confirm_sweep,20260108-102011-n59_theta0.30_w1_cd500,theta0.30_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,500,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-102011-n59_theta0.30_w1_cd500/sea_abrupt4__ts_drift_adapt__seed3.csv,0.8813,0.834554065004786,0.34375,0.0,391.0,686.2222222222222,1.7550440466041488,0.25,335.0,676.8219178082192,2.6938185783411708,77,0.05,5,0.05,30,0,10000,20000,10559,559,1
O,sample_idx,sea_abrupt4,3,trackO_confirm_sweep,20260108-102011-n59_theta0.30_w1_cd500,theta0.30_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,500,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-102011-n59_theta0.30_w1_cd500/sea_abrupt4__ts_drift_adapt__seed3.csv,0.8813,0.834554065004786,0.34375,0.0,391.0,686.2222222222222,1.7550440466041488,0.25,335.0,676.8219178082192,2.6938185783411708,77,0.05,5,0.05,30,1,20000,30000,20159,159,0
O,sample_idx,sea_abrupt4,3,trackO_confirm_sweep,20260108-102011-n59_theta0.30_w1_cd500,theta0.30_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,500,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-102011-n59_theta0.30_w1_cd500/sea_abrupt4__ts_drift_adapt__seed3.csv,0.8813,0.834554065004786,0.34375,0.0,391.0,686.2222222222222,1.7550440466041488,0.25,335.0,676.8219178082192,2.6938185783411708,77,0.05,5,0.05,30,2,30000,40000,30463,463,0
O,sample_idx,sea_abrupt4,3,trackO_confirm_sweep,20260108-102011-n59_theta0.30_w1_cd500,theta0.30_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,500,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-102011-n59_theta0.30_w1_cd500/sea_abrupt4__ts_drift_adapt__seed3.csv,0.8813,0.834554065004786,0.34375,0.0,391.0,686.2222222222222,1.7550440466041488,0.25,335.0,676.8219178082192,2.6938185783411708,77,0.05,5,0.05,30,3,40000,50000,40383,383,0
O,sample_idx,sea_abrupt4,4,trackO_confirm_sweep,20260108-102011-n59_theta0.30_w1_cd500,theta0.30_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,500,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-102011-n59_theta0.30_w1_cd500/sea_abrupt4__ts_drift_adapt__seed4.csv,0.86334,0.8139458339177552,0.40625,0.0,375.0,689.7777777777778,1.8394074074074076,0.5,183.0,671.1351351351351,7.334810220056121,77,0.05,5,0.05,30,0,10000,20000,10623,623,1
O,sample_idx,sea_abrupt4,4,trackO_confirm_sweep,20260108-102011-n59_theta0.30_w1_cd500,theta0.30_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,500,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-102011-n59_theta0.30_w1_cd500/sea_abrupt4__ts_drift_adapt__seed4.csv,0.86334,0.8139458339177552,0.40625,0.0,375.0,689.7777777777778,1.8394074074074076,0.5,183.0,671.1351351351351,7.334810220056121,77,0.05,5,0.05,30,1,20000,30000,20287,287,0
O,sample_idx,sea_abrupt4,4,trackO_confirm_sweep,20260108-102011-n59_theta0.30_w1_cd500,theta0.30_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,500,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-102011-n59_theta0.30_w1_cd500/sea_abrupt4__ts_drift_adapt__seed4.csv,0.86334,0.8139458339177552,0.40625,0.0,375.0,689.7777777777778,1.8394074074074076,0.5,183.0,671.1351351351351,7.334810220056121,77,0.05,5,0.05,30,2,30000,40000,30079,79,0
O,sample_idx,sea_abrupt4,4,trackO_confirm_sweep,20260108-102011-n59_theta0.30_w1_cd500,theta0.30_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,500,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-102011-n59_theta0.30_w1_cd500/sea_abrupt4__ts_drift_adapt__seed4.csv,0.86334,0.8139458339177552,0.40625,0.0,375.0,689.7777777777778,1.8394074074074076,0.5,183.0,671.1351351351351,7.334810220056121,77,0.05,5,0.05,30,3,40000,50000,40511,511,1
O,sample_idx,sea_abrupt4,5,trackO_confirm_sweep,20260108-102011-n59_theta0.30_w1_cd500,theta0.30_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,500,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-102011-n59_theta0.30_w1_cd500/sea_abrupt4__ts_drift_adapt__seed5.csv,0.873,0.8190250825509618,0.34375,0.0,439.0,702.1714285714286,1.599479336153596,0.5,319.0,682.6666666666666,4.280041797283176,75,0.05,5,0.05,30,0,10000,20000,10239,239,0
O,sample_idx,sea_abrupt4,5,trackO_confirm_sweep,20260108-102011-n59_theta0.30_w1_cd500,theta0.30_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,500,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-102011-n59_theta0.30_w1_cd500/sea_abrupt4__ts_drift_adapt__seed5.csv,0.873,0.8190250825509618,0.34375,0.0,439.0,702.1714285714286,1.599479336153596,0.5,319.0,682.6666666666666,4.280041797283176,75,0.05,5,0.05,30,1,20000,30000,20607,607,1
O,sample_idx,sea_abrupt4,5,trackO_confirm_sweep,20260108-102011-n59_theta0.30_w1_cd500,theta0.30_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,500,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-102011-n59_theta0.30_w1_cd500/sea_abrupt4__ts_drift_adapt__seed5.csv,0.873,0.8190250825509618,0.34375,0.0,439.0,702.1714285714286,1.599479336153596,0.5,319.0,682.6666666666666,4.280041797283176,75,0.05,5,0.05,30,2,30000,40000,30399,399,0
O,sample_idx,sea_abrupt4,5,trackO_confirm_sweep,20260108-102011-n59_theta0.30_w1_cd500,theta0.30_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,500,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-102011-n59_theta0.30_w1_cd500/sea_abrupt4__ts_drift_adapt__seed5.csv,0.873,0.8190250825509618,0.34375,0.0,439.0,702.1714285714286,1.599479336153596,0.5,319.0,682.6666666666666,4.280041797283176,75,0.05,5,0.05,30,3,40000,50000,40511,511,1
O,sample_idx,sea_abrupt4,1,trackO_confirm_sweep,20260108-102058-ehh_theta0.30_w1_cd1000,theta0.30_w1_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-102058-ehh_theta0.30_w1_cd1000/sea_abrupt4__ts_drift_adapt__seed1.csv,0.87328,0.8265994679932664,0.484375,0.0,247.0,1387.8857142857144,5.61897050318103,0.0,247.0,1387.8857142857144,5.61897050318103,40,0.05,5,0.05,30,0,10000,20000,10175,175,0
O,sample_idx,sea_abrupt4,1,trackO_confirm_sweep,20260108-102058-ehh_theta0.30_w1_cd1000,theta0.30_w1_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-102058-ehh_theta0.30_w1_cd1000/sea_abrupt4__ts_drift_adapt__seed1.csv,0.87328,0.8265994679932664,0.484375,0.0,247.0,1387.8857142857144,5.61897050318103,0.0,247.0,1387.8857142857144,5.61897050318103,40,0.05,5,0.05,30,1,20000,30000,20415,415,0
O,sample_idx,sea_abrupt4,1,trackO_confirm_sweep,20260108-102058-ehh_theta0.30_w1_cd1000,theta0.30_w1_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-102058-ehh_theta0.30_w1_cd1000/sea_abrupt4__ts_drift_adapt__seed1.csv,0.87328,0.8265994679932664,0.484375,0.0,247.0,1387.8857142857144,5.61897050318103,0.0,247.0,1387.8857142857144,5.61897050318103,40,0.05,5,0.05,30,2,30000,40000,30207,207,0
O,sample_idx,sea_abrupt4,1,trackO_confirm_sweep,20260108-102058-ehh_theta0.30_w1_cd1000,theta0.30_w1_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-102058-ehh_theta0.30_w1_cd1000/sea_abrupt4__ts_drift_adapt__seed1.csv,0.87328,0.8265994679932664,0.484375,0.0,247.0,1387.8857142857144,5.61897050318103,0.0,247.0,1387.8857142857144,5.61897050318103,40,0.05,5,0.05,30,3,40000,50000,40191,191,0
O,sample_idx,sea_abrupt4,2,trackO_confirm_sweep,20260108-102058-ehh_theta0.30_w1_cd1000,theta0.30_w1_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-102058-ehh_theta0.30_w1_cd1000/sea_abrupt4__ts_drift_adapt__seed2.csv,0.86964,0.8233594783312508,0.625,0.0,631.0,1413.4857142857143,2.240072447362463,0.75,367.0,1301.8947368421052,14.189588412448012,40,0.05,5,0.05,30,0,10000,20000,10367,367,0
O,sample_idx,sea_abrupt4,2,trackO_confirm_sweep,20260108-102058-ehh_theta0.30_w1_cd1000,theta0.30_w1_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-102058-ehh_theta0.30_w1_cd1000/sea_abrupt4__ts_drift_adapt__seed2.csv,0.86964,0.8233594783312508,0.625,0.0,631.0,1413.4857142857143,2.240072447362463,0.75,367.0,1301.8947368421052,14.189588412448012,40,0.05,5,0.05,30,1,20000,30000,20607,607,1
O,sample_idx,sea_abrupt4,2,trackO_confirm_sweep,20260108-102058-ehh_theta0.30_w1_cd1000,theta0.30_w1_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-102058-ehh_theta0.30_w1_cd1000/sea_abrupt4__ts_drift_adapt__seed2.csv,0.86964,0.8233594783312508,0.625,0.0,631.0,1413.4857142857143,2.240072447362463,0.75,367.0,1301.8947368421052,14.189588412448012,40,0.05,5,0.05,30,2,30000,40000,30655,655,1
O,sample_idx,sea_abrupt4,2,trackO_confirm_sweep,20260108-102058-ehh_theta0.30_w1_cd1000,theta0.30_w1_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-102058-ehh_theta0.30_w1_cd1000/sea_abrupt4__ts_drift_adapt__seed2.csv,0.86964,0.8233594783312508,0.625,0.0,631.0,1413.4857142857143,2.240072447362463,0.75,367.0,1301.8947368421052,14.189588412448012,40,0.05,5,0.05,30,3,40000,50000,40895,895,1
O,sample_idx,sea_abrupt4,3,trackO_confirm_sweep,20260108-102058-ehh_theta0.30_w1_cd1000,theta0.30_w1_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-102058-ehh_theta0.30_w1_cd1000/sea_abrupt4__ts_drift_adapt__seed3.csv,0.869,0.8278490274370467,0.578125,0.0,471.0,1397.0285714285715,2.9660903851986657,0.25,372.3333333333333,1358.2222222222222,4.86382174475281,40,0.05,5,0.05,30,0,10000,20000,10367,367,0
O,sample_idx,sea_abrupt4,3,trackO_confirm_sweep,20260108-102058-ehh_theta0.30_w1_cd1000,theta0.30_w1_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-102058-ehh_theta0.30_w1_cd1000/sea_abrupt4__ts_drift_adapt__seed3.csv,0.869,0.8278490274370467,0.578125,0.0,471.0,1397.0285714285715,2.9660903851986657,0.25,372.3333333333333,1358.2222222222222,4.86382174475281,40,0.05,5,0.05,30,1,20000,30000,20479,479,0
O,sample_idx,sea_abrupt4,3,trackO_confirm_sweep,20260108-102058-ehh_theta0.30_w1_cd1000,theta0.30_w1_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-102058-ehh_theta0.30_w1_cd1000/sea_abrupt4__ts_drift_adapt__seed3.csv,0.869,0.8278490274370467,0.578125,0.0,471.0,1397.0285714285715,2.9660903851986657,0.25,372.3333333333333,1358.2222222222222,4.86382174475281,40,0.05,5,0.05,30,2,30000,40000,30271,271,0
O,sample_idx,sea_abrupt4,3,trackO_confirm_sweep,20260108-102058-ehh_theta0.30_w1_cd1000,theta0.30_w1_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-102058-ehh_theta0.30_w1_cd1000/sea_abrupt4__ts_drift_adapt__seed3.csv,0.869,0.8278490274370467,0.578125,0.0,471.0,1397.0285714285715,2.9660903851986657,0.25,372.3333333333333,1358.2222222222222,4.86382174475281,40,0.05,5,0.05,30,3,40000,50000,40767,767,1
O,sample_idx,sea_abrupt4,4,trackO_confirm_sweep,20260108-102058-ehh_theta0.30_w1_cd1000,theta0.30_w1_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-102058-ehh_theta0.30_w1_cd1000/sea_abrupt4__ts_drift_adapt__seed4.csv,0.8877,0.8345117339676866,0.40625,0.0,263.0,1391.5428571428572,5.291037479630636,0.25,148.33333333333334,1352.888888888889,12.16079900124844,40,0.05,5,0.05,30,0,10000,20000,10111,111,0
O,sample_idx,sea_abrupt4,4,trackO_confirm_sweep,20260108-102058-ehh_theta0.30_w1_cd1000,theta0.30_w1_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-102058-ehh_theta0.30_w1_cd1000/sea_abrupt4__ts_drift_adapt__seed4.csv,0.8877,0.8345117339676866,0.40625,0.0,263.0,1391.5428571428572,5.291037479630636,0.25,148.33333333333334,1352.888888888889,12.16079900124844,40,0.05,5,0.05,30,1,20000,30000,20607,607,1
O,sample_idx,sea_abrupt4,4,trackO_confirm_sweep,20260108-102058-ehh_theta0.30_w1_cd1000,theta0.30_w1_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-102058-ehh_theta0.30_w1_cd1000/sea_abrupt4__ts_drift_adapt__seed4.csv,0.8877,0.8345117339676866,0.40625,0.0,263.0,1391.5428571428572,5.291037479630636,0.25,148.33333333333334,1352.888888888889,12.16079900124844,40,0.05,5,0.05,30,2,30000,40000,30079,79,0
